sp,lon,lat
"Caryothraustes canadensis (Linnaeus, 1766)",-52.3073,4.7216
"Caryothraustes canadensis (Linnaeus, 1766)",-67.85626,3.90287
"Caryothraustes canadensis (Linnaeus, 1766)",-40.06817,-19.15049
"Caryothraustes canadensis (Linnaeus, 1766)",-39.13434,-16.35568
"Caryothraustes canadensis (Linnaeus, 1766)",-39.01792,-14.30142
"Caryothraustes canadensis (Linnaeus, 1766)",-35.87954,-9.22516
"Caryothraustes canadensis (Linnaeus, 1766)",-39.0277,-14.38764
"Caryothraustes canadensis (Linnaeus, 1766)",-35.87696,-9.21192
"Caryothraustes canadensis (Linnaeus, 1766)",-39.16921,-16.38866
"Caryothraustes canadensis (Linnaeus, 1766)",-39.53428,-15.40565
"Caryothraustes canadensis (Linnaeus, 1766)",-40.13097,-14.41612
"Caryothraustes canadensis (Linnaeus, 1766)",-55.171,4.94135
"Caryothraustes canadensis (Linnaeus, 1766)",-39.17403,-16.39126
"Caryothraustes canadensis (Linnaeus, 1766)",-40.07958,-14.43676
"Caryothraustes canadensis (Linnaeus, 1766)",-59.27284,3.9337
"Caryothraustes canadensis (Linnaeus, 1766)",-40.13677,-14.41208
"Caryothraustes canadensis (Linnaeus, 1766)",-58.78365,4.49702
"Caryothraustes canadensis (Linnaeus, 1766)",-39.06341,-14.41654
"Caryothraustes canadensis (Linnaeus, 1766)",-40.17394,-14.36862
"Caryothraustes canadensis (Linnaeus, 1766)",-54.33308,4.61121
"Caryothraustes canadensis (Linnaeus, 1766)",-54.32392,4.6266
"Caryothraustes canadensis (Linnaeus, 1766)",-54.26258,4.70124
"Caryothraustes canadensis brasiliensis Cabanis, 1851",-40.1238,-14.4213
"Caryothraustes canadensis (Linnaeus, 1766)",-40.13251,-14.41477
"Caryothraustes canadensis (Linnaeus, 1766)",-41.45485,-12.47472
"Caryothraustes canadensis (Linnaeus, 1766)",-54.03788,5.45268
"Caryothraustes canadensis (Linnaeus, 1766)",-42.98955,-5.1343
"Caryothraustes canadensis (Linnaeus, 1766)",-40.5619,-19.94356
"Caryothraustes canadensis (Linnaeus, 1766)",-59.72829,6.75275
"Caryothraustes canadensis (Linnaeus, 1766)",-57.85875,5.68194
"Caryothraustes canadensis (Linnaeus, 1766)",-59.73639,6.78368
"Caryothraustes canadensis (Linnaeus, 1766)",-40.36482,-14.52468
"Caryothraustes canadensis (Linnaeus, 1766)",-59.7346,6.7743
"Caryothraustes canadensis (Linnaeus, 1766)",-70.16152,1.2221
"Caryothraustes canadensis (Linnaeus, 1766)",-59.02282,4.10381
